time,yaw_master,Roll_master,Pitch_master,yaw_slave,Roll_slave,Pitch_slave,yaw_diff,Roll_diff,Pitch_diff,speed,limit_angle,limit_time
136299,358.89,-1.26,-1.87,0.58,0.87,2.49,1.69,2.13,4.36,0.00,80.00,3.00
136328,358.92,-1.26,-1.87,0.59,0.81,2.48,1.66,2.08,4.35,0.00,80.00,3.00
136360,358.99,-1.25,-1.87,0.66,0.82,2.40,1.67,2.07,4.27,0.00,80.00,3.00
136389,359.02,-1.24,-1.87,0.68,0.84,2.40,1.66,2.07,4.27,0.00,80.00,3.00
136418,359.03,-1.23,-1.87,0.68,0.81,2.40,1.65,2.04,4.27,0.00,80.00,3.00
136447,359.02,-1.23,-1.88,0.71,0.87,2.34,1.69,2.10,4.22,0.00,80.00,3.00
136476,359.02,-1.23,-1.87,0.71,0.92,2.25,1.69,2.16,4.12,0.00,80.00,3.00
136515,359.06,-1.24,-1.87,0.74,1.03,2.29,1.68,2.27,4.16,0.00,80.00,3.00
136544,359.08,-1.23,-1.87,0.71,1.06,2.31,1.63,2.30,4.18,0.00,80.00,3.00
136576,359.12,-1.23,-1.87,0.74,1.07,2.26,1.62,2.30,4.13,0.00,80.00,3.00
136605,359.15,-1.24,-1.87,0.69,1.12,2.26,1.54,2.35,4.13,0.00,80.00,3.00
136634,359.14,-1.24,-1.87,0.64,1.12,2.30,1.50,2.35,4.17,0.00,80.00,3.00
136663,359.16,-1.24,-1.87,0.63,1.10,2.37,1.47,2.33,4.24,0.00,80.00,3.00
136693,359.08,-1.24,-1.87,0.60,1.08,2.37,1.53,2.32,4.25,0.00,80.00,3.00
136722,359.07,-1.23,-1.88,0.61,1.06,2.42,1.55,2.30,4.30,0.00,80.00,3.00
136751,359.13,-1.23,-1.88,0.64,1.05,2.42,1.51,2.29,4.30,0.00,80.00,3.00
136783,359.18,-1.24,-1.88,0.64,1.02,2.42,1.46,2.25,4.30,0.00,80.00,3.00
136812,359.07,-1.23,-1.88,0.67,1.03,2.34,1.61,2.26,4.22,0.00,80.00,3.00
136841,359.04,-1.24,-1.89,0.65,0.96,2.23,1.61,2.20,4.11,0.00,80.00,3.00
136870,359.04,-1.24,-1.89,0.64,0.98,2.22,1.60,2.21,4.11,0.00,80.00,3.00
136899,359.06,-1.24,-1.90,0.56,0.96,2.24,1.50,2.20,4.14,0.00,80.00,3.00
136928,358.99,-1.24,-1.90,0.49,0.92,2.15,1.50,2.16,4.05,0.00,80.00,3.00
136957,358.99,-1.24,-1.90,0.47,0.93,2.23,1.48,2.17,4.13,0.00,80.00,3.00
136989,358.97,-1.24,-1.91,0.48,0.96,2.29,1.51,2.20,4.20,0.00,80.00,3.00
137019,358.92,-1.23,-1.91,0.49,0.97,2.29,1.56,2.21,4.21,0.00,80.00,3.00
137048,358.89,-1.23,-1.91,0.55,0.95,2.32,1.66,2.18,4.23,0.00,80.00,3.00
137077,358.88,-1.23,-1.90,0.65,0.97,2.36,1.77,2.20,4.26,0.00,80.00,3.00
137106,358.88,-1.23,-1.90,0.63,0.96,2.39,1.75,2.19,4.29,0.00,80.00,3.00
137135,358.89,-1.22,-1.90,0.62,0.94,2.39,1.73,2.16,4.29,0.00,80.00,3.00
137164,358.91,-1.21,-1.91,0.63,0.90,2.38,1.72,2.11,4.29,0.00,80.00,3.00
137196,358.86,-1.22,-1.91,0.54,0.90,2.33,1.68,2.12,4.24,0.00,80.00,3.00
137225,358.83,-1.23,-1.90,0.50,0.95,2.29,1.67,2.17,4.20,0.00,80.00,3.00
137264,358.75,-1.23,-1.90,0.54,0.93,2.30,1.79,2.16,4.20,0.00,80.00,3.00
137293,358.80,-1.23,-1.90,0.65,0.95,2.25,1.85,2.18,4.15,0.00,80.00,3.00
137322,358.90,-1.23,-1.90,0.66,0.95,2.28,1.77,2.17,4.19,0.00,80.00,3.00
137351,358.89,-1.22,-1.90,0.82,0.93,2.33,1.92,2.15,4.23,0.00,80.00,3.00
137380,358.83,-1.21,-1.90,0.88,0.90,2.33,2.05,2.12,4.24,0.00,80.00,3.00
137412,358.88,-1.22,-1.90,0.89,0.88,2.33,2.02,2.09,4.24,0.00,80.00,3.00
137442,358.90,-1.22,-1.91,0.84,0.90,2.43,1.94,2.12,4.34,0.00,80.00,3.00
137471,358.85,-1.22,-1.90,0.84,0.88,2.41,1.99,2.11,4.31,0.00,80.00,3.00
137500,358.84,-1.22,-1.90,0.83,0.93,2.39,1.99,2.15,4.29,0.00,80.00,3.00
137529,358.79,-1.23,-1.90,0.68,0.94,2.45,1.89,2.17,4.34,0.00,80.00,3.00
137558,358.74,-1.23,-1.89,0.65,0.96,2.45,1.91,2.18,4.35,0.00,80.00,3.00
137595,358.71,-1.23,-1.89,0.64,0.92,2.33,1.93,2.15,4.23,0.00,80.00,3.00
137627,358.68,-1.23,-1.89,0.59,0.91,2.30,1.92,2.13,4.19,0.00,80.00,3.00
137657,358.66,-1.23,-1.89,0.69,0.88,2.33,2.02,2.11,4.22,0.00,80.00,3.00
137686,358.74,-1.23,-1.89,0.73,0.91,2.38,1.99,2.14,4.26,0.00,80.00,3.00
137715,358.69,-1.23,-1.89,0.74,0.94,2.39,2.05,2.17,4.29,0.00,80.00,3.00
137744,358.63,-1.24,-1.90,0.74,0.95,2.39,2.11,2.19,4.28,0.00,80.00,3.00
137773,358.60,-1.25,-1.90,0.71,0.97,2.43,2.11,2.21,4.34,0.00,80.00,3.00
137802,358.53,-1.25,-1.90,0.69,1.02,2.36,2.16,2.26,4.26,0.00,80.00,3.00
137834,358.51,-1.24,-1.90,0.65,1.02,2.33,2.14,2.27,4.23,0.00,80.00,3.00
137863,358.49,-1.25,-1.90,0.67,1.02,2.31,2.19,2.27,4.21,0.00,80.00,3.00
137892,358.43,-1.26,-1.89,0.73,1.04,2.39,2.29,2.30,4.28,0.00,80.00,3.00
137921,358.43,-1.26,-1.89,0.76,1.01,2.40,2.33,2.27,4.29,0.00,80.00,3.00
137950,358.43,-1.25,-1.89,0.85,1.00,2.48,2.42,2.26,4.37,0.00,80.00,3.00
137979,358.39,-1.25,-1.89,0.92,1.02,2.53,2.53,2.27,4.43,0.00,80.00,3.00
138008,358.33,-1.24,-1.90,0.87,1.02,2.47,2.54,2.26,4.37,0.00,80.00,3.00
138050,358.29,-1.24,-1.90,0.83,0.99,2.47,2.54,2.24,4.37,0.00,80.00,3.00
138079,358.25,-1.24,-1.91,0.81,0.94,2.45,2.56,2.18,4.35,0.00,80.00,3.00
138108,358.24,-1.23,-1.90,0.79,0.94,2.40,2.55,2.17,4.30,0.00,80.00,3.00
138137,358.26,-1.23,-1.90,0.66,0.88,2.41,2.40,2.11,4.30,0.00,80.00,3.00
138166,358.21,-1.23,-1.90,0.64,0.82,2.35,2.44,2.05,4.25,0.00,80.00,3.00
138196,358.24,-1.23,-1.89,0.75,0.79,2.37,2.50,2.02,4.26,0.00,80.00,3.00
138225,358.24,-1.23,-1.89,0.81,0.84,2.32,2.57,2.07,4.21,0.00,80.00,3.00
138257,358.20,-1.23,-1.89,0.76,0.84,2.35,2.56,2.07,4.24,0.00,80.00,3.00
138286,358.16,-1.22,-1.90,0.78,0.90,2.35,2.63,2.12,4.25,0.00,80.00,3.00
138315,358.21,-1.22,-1.90,0.77,0.93,2.38,2.57,2.15,4.27,0.00,80.00,3.00
138344,358.21,-1.23,-1.89,0.73,0.96,2.40,2.51,2.18,4.29,0.00,80.00,3.00
138373,358.23,-1.23,-1.90,0.72,0.87,2.42,2.49,2.09,4.32,0.00,80.00,3.00
138402,358.22,-1.23,-1.90,0.74,0.89,2.36,2.52,2.12,4.26,0.00,80.00,3.00
138431,358.18,-1.23,-1.89,0.84,0.88,2.34,2.66,2.11,4.23,0.00,80.00,3.00
138463,358.13,-1.24,-1.89,0.92,0.91,2.42,2.78,2.15,4.31,0.00,80.00,3.00
138492,358.13,-1.23,-1.89,0.89,0.91,2.48,2.77,2.15,4.37,0.00,80.00,3.00
138521,358.17,-1.23,-1.89,0.91,0.95,2.45,2.74,2.18,4.34,0.00,80.00,3.00
138551,358.18,-1.24,-1.89,0.92,0.98,2.43,2.73,2.22,4.32,0.00,80.00,3.00
138580,358.24,-1.25,-1.89,0.87,0.97,2.42,2.63,2.22,4.31,0.00,80.00,3.00
138609,358.17,-1.25,-1.89,0.83,1.00,2.39,2.66,2.25,4.28,0.00,80.00,3.00
138638,358.13,-1.26,-1.90,0.84,0.98,2.32,2.71,2.23,4.21,0.00,80.00,3.00
138670,358.19,-1.27,-1.90,0.86,0.95,2.28,2.67,2.21,4.18,0.00,80.00,3.00
138699,358.20,-1.26,-1.89,0.84,0.94,2.34,2.64,2.20,4.24,0.00,80.00,3.00
138728,358.15,-1.27,-1.90,0.80,0.96,2.31,2.65,2.22,4.21,0.00,80.00,3.00
138757,358.24,-1.26,-1.90,0.86,0.93,2.35,2.62,2.19,4.25,0.00,80.00,3.00
138796,358.20,-1.26,-1.91,0.87,0.91,2.33,2.66,2.17,4.24,0.00,80.00,3.00
138825,358.15,-1.26,-1.91,0.79,0.92,2.36,2.64,2.18,4.27,0.00,80.00,3.00
138854,358.16,-1.26,-1.91,0.76,0.91,2.33,2.59,2.17,4.24,0.00,80.00,3.00
138886,358.19,-1.26,-1.91,0.78,0.91,2.33,2.60,2.17,4.24,0.00,80.00,3.00
138915,358.16,-1.26,-1.91,0.80,0.89,2.31,2.64,2.15,4.22,0.00,80.00,3.00
138944,358.17,-1.26,-1.91,0.75,0.94,2.30,2.58,2.21,4.21,0.00,80.00,3.00
138973,358.15,-1.26,-1.91,0.77,0.96,2.30,2.61,2.22,4.21,0.00,80.00,3.00
139002,358.19,-1.26,-1.91,0.83,1.00,2.30,2.64,2.26,4.21,0.00,80.00,3.00
139031,358.25,-1.26,-1.91,0.81,1.01,2.28,2.56,2.26,4.18,0.00,80.00,3.00
139060,358.26,-1.26,-1.91,0.81,0.99,2.27,2.55,2.25,4.17,0.00,80.00,3.00
139092,358.29,-1.27,-1.91,0.66,1.02,2.25,2.37,2.28,4.16,0.00,80.00,3.00
139121,358.30,-1.27,-1.90,0.67,1.01,2.32,2.37,2.28,4.22,0.00,80.00,3.00
139150,358.33,-1.27,-1.91,0.69,0.96,2.33,2.37,2.23,4.24,0.00,80.00,3.00
139179,358.24,-1.26,-1.91,0.63,0.96,2.32,2.39,2.22,4.23,0.00,80.00,3.00
139207,358.29,-1.26,-1.91,0.70,0.91,2.30,2.41,2.17,4.21,0.00,80.00,3.00
139245,358.32,-1.26,-1.91,0.76,0.94,2.38,2.45,2.20,4.29,0.00,80.00,3.00
139274,358.31,-1.25,-1.91,0.84,0.94,2.34,2.53,2.19,4.25,0.00,80.00,3.00
139305,358.39,-1.25,-1.91,0.83,0.91,2.26,2.44,2.16,4.17,0.00,80.00,3.00
139334,358.40,-1.25,-1.91,0.78,0.91,2.24,2.38,2.16,4.15,0.00,80.00,3.00
139363,358.44,-1.25,-1.91,0.66,0.96,2.17,2.22,2.21,4.08,0.00,80.00,3.00
139392,358.42,-1.26,-1.92,0.59,1.00,2.11,2.17,2.26,4.03,0.00,80.00,3.00
139420,358.41,-1.26,-1.91,0.59,0.98,2.15,2.17,2.24,4.06,0.00,80.00,3.00
139449,358.40,-1.27,-1.91,0.67,0.98,2.16,2.27,2.24,4.08,0.00,80.00,3.00
139478,358.42,-1.27,-1.91,0.76,0.96,2.19,2.34,2.23,4.10,0.00,80.00,3.00
139510,358.50,-1.27,-1.91,0.76,0.88,2.17,2.26,2.16,4.08,0.00,80.00,3.00
139549,358.58,-1.27,-1.91,0.84,0.88,2.24,2.26,2.15,4.15,0.00,80.00,3.00
139579,358.56,-1.27,-1.91,0.84,0.86,2.20,2.28,2.13,4.10,0.00,80.00,3.00
139608,358.52,-1.26,-1.91,0.81,0.87,2.18,2.29,2.13,4.09,0.00,80.00,3.00
139637,358.48,-1.27,-1.91,0.71,0.91,2.23,2.22,2.18,4.15,0.00,80.00,3.00
139666,358.50,-1.27,-1.91,0.67,0.99,2.22,2.17,2.26,4.12,0.00,80.00,3.00
139695,358.51,-1.25,-1.91,0.69,1.02,2.28,2.17,2.27,4.19,0.00,80.00,3.00
139727,358.52,-1.26,-1.91,0.73,1.04,2.31,2.21,2.29,4.22,0.00,80.00,3.00
139757,358.50,-1.26,-1.91,0.75,1.03,2.36,2.24,2.29,4.27,0.00,80.00,3.00
139786,358.53,-1.26,-1.90,0.80,1.03,2.45,2.27,2.29,4.35,0.00,80.00,3.00
139815,358.67,-1.26,-1.91,0.73,1.02,2.37,2.06,2.28,4.28,0.00,80.00,3.00
139844,358.71,-1.26,-1.91,0.70,1.02,2.34,1.99,2.28,4.25,0.00,80.00,3.00
139873,358.72,-1.26,-1.90,0.67,1.01,2.34,1.95,2.27,4.24,0.00,80.00,3.00
139903,358.71,-1.26,-1.90,0.71,1.05,2.36,1.99,2.30,4.25,0.00,80.00,3.00
139935,358.79,-1.25,-1.91,0.64,1.03,2.28,1.86,2.28,4.19,0.00,80.00,3.00
139964,358.86,-1.25,-1.91,0.53,0.99,2.27,1.67,2.24,4.18,0.00,80.00,3.00
139993,358.86,-1.25,-1.91,0.61,0.95,2.30,1.75,2.20,4.20,0.00,80.00,3.00
140023,358.91,-1.25,-1.91,0.71,0.92,2.29,1.79,2.17,4.19,0.00,80.00,3.00
140052,358.89,-1.25,-1.91,0.73,0.89,2.27,1.83,2.14,4.18,0.00,80.00,3.00
140081,358.84,-1.26,-1.91,0.72,0.85,2.26,1.88,2.11,4.17,0.00,80.00,3.00
140110,358.89,-1.26,-1.92,0.79,0.90,2.29,1.90,2.16,4.21,0.00,80.00,3.00
140142,358.97,-1.26,-1.92,0.82,0.93,2.28,1.85,2.19,4.20,0.00,80.00,3.00
140172,358.93,-1.25,-1.92,0.84,0.93,2.27,1.92,2.18,4.18,0.00,80.00,3.00
140201,358.91,-1.25,-1.92,0.72,0.96,2.28,1.80,2.21,4.19,0.00,80.00,3.00
140230,358.94,-1.25,-1.91,0.68,0.98,2.22,1.74,2.22,4.13,0.00,80.00,3.00
140259,358.93,-1.25,-1.91,0.67,0.96,2.20,1.74,2.21,4.11,0.00,80.00,3.00
140299,358.97,-1.25,-1.91,0.63,0.89,2.19,1.66,2.14,4.09,0.00,80.00,3.00
140328,358.93,-1.25,-1.91,0.58,0.89,2.26,1.65,2.14,4.17,0.00,80.00,3.00
140360,358.96,-1.25,-1.91,0.55,0.88,2.29,1.60,2.13,4.20,0.00,80.00,3.00
140389,358.94,-1.26,-1.91,0.61,0.83,2.34,1.68,2.09,4.25,0.00,80.00,3.00
140418,359.01,-1.25,-1.91,0.65,0.83,2.43,1.64,2.08,4.34,0.00,80.00,3.00
140448,358.99,-1.25,-1.92,0.61,0.84,2.41,1.62,2.09,4.32,0.00,80.00,3.00
140477,359.08,-1.25,-1.93,0.67,0.90,2.37,1.59,2.15,4.29,0.00,80.00,3.00
140506,359.03,-1.25,-1.93,0.77,0.95,2.30,1.74,2.20,4.23,0.00,80.00,3.00
140535,359.05,-1.25,-1.94,0.81,0.95,2.27,1.76,2.20,4.21,0.00,80.00,3.00
140567,359.04,-1.25,-1.94,0.76,0.98,2.24,1.73,2.23,4.17,0.00,80.00,3.00
140597,359.06,-1.24,-1.94,0.79,0.91,2.22,1.73,2.15,4.16,0.00,80.00,3.00
140626,359.08,-1.25,-1.94,0.83,0.92,2.31,1.76,2.17,4.25,0.00,80.00,3.00
140655,359.08,-1.25,-1.93,0.93,0.91,2.35,1.85,2.17,4.29,0.00,80.00,3.00
140684,359.14,-1.26,-1.93,0.86,0.93,2.36,1.72,2.20,4.29,0.00,80.00,3.00
140714,359.10,-1.27,-1.93,0.76,0.94,2.40,1.65,2.21,4.33,0.00,80.00,3.00
140743,359.12,-1.28,-1.93,0.82,0.98,2.42,1.70,2.26,4.35,0.00,80.00,3.00
140775,359.12,-1.28,-1.93,0.83,1.01,2.44,1.70,2.29,4.37,0.00,80.00,3.00
140804,359.10,-1.28,-1.92,0.80,0.98,2.36,1.70,2.26,4.29,0.00,80.00,3.00
140833,359.10,-1.28,-1.93,0.82,0.97,2.37,1.72,2.25,4.30,0.00,80.00,3.00
140871,359.12,-1.28,-1.93,0.94,0.89,2.36,1.82,2.17,4.29,0.00,80.00,3.00
140900,359.19,-1.27,-1.93,0.97,0.87,2.32,1.78,2.14,4.25,0.00,80.00,3.00
140929,359.19,-1.28,-1.93,0.95,0.85,2.27,1.76,2.13,4.21,0.00,80.00,3.00
140958,359.21,-1.27,-1.93,0.94,0.81,2.22,1.73,2.08,4.16,0.00,80.00,3.00
140990,359.28,-1.27,-1.93,0.90,0.81,2.32,1.62,2.08,4.25,0.00,80.00,3.00
141030,359.26,-1.26,-1.93,0.88,0.78,2.29,1.61,2.04,4.22,0.00,80.00,3.00
141059,359.24,-1.25,-1.93,0.97,0.87,2.26,1.73,2.12,4.19,0.00,80.00,3.00
141088,359.26,-1.26,-1.94,0.98,0.86,2.29,1.72,2.12,4.22,0.00,80.00,3.00
141117,359.27,-1.25,-1.94,1.01,0.88,2.31,1.74,2.14,4.25,0.00,80.00,3.00
141146,359.26,-1.25,-1.94,1.01,0.93,2.34,1.75,2.18,4.27,0.00,80.00,3.00
141175,359.29,-1.26,-1.93,0.97,0.97,2.25,1.69,2.23,4.19,0.00,80.00,3.00
141208,359.29,-1.27,-1.93,0.94,0.96,2.32,1.65,2.23,4.25,0.00,80.00,3.00
141237,359.24,-1.28,-1.93,0.91,0.98,2.36,1.67,2.25,4.29,0.00,80.00,3.00
141266,359.31,-1.28,-1.92,0.81,0.96,2.35,1.50,2.24,4.27,0.00,80.00,3.00
141295,359.30,-1.28,-1.92,0.73,0.93,2.33,1.42,2.21,4.26,0.00,80.00,3.00
141324,359.24,-1.29,-1.92,0.75,0.95,2.35,1.51,2.23,4.27,0.00,80.00,3.00
141353,359.21,-1.29,-1.93,0.72,0.97,2.37,1.51,2.26,4.29,0.00,80.00,3.00
141383,359.19,-1.28,-1.93,0.66,0.95,2.36,1.46,2.23,4.28,0.00,80.00,3.00
141410,359.18,-1.29,-1.92,0.70,0.94,2.35,1.52,2.22,4.27,0.00,80.00,3.00
141439,359.20,-1.28,-1.92,0.85,0.96,2.28,1.65,2.24,4.19,0.00,80.00,3.00
141468,359.27,-1.28,-1.91,0.87,0.95,2.34,1.60,2.23,4.25,0.00,80.00,3.00
141498,359.32,-1.28,-1.90,0.81,0.95,2.36,1.49,2.23,4.26,0.00,80.00,3.00
141527,359.26,-1.28,-1.90,0.86,0.95,2.37,1.60,2.22,4.27,0.00,80.00,3.00
141556,359.28,-1.27,-1.90,0.83,0.96,2.32,1.55,2.23,4.22,0.00,80.00,3.00
141585,359.27,-1.27,-1.90,0.73,0.96,2.38,1.46,2.23,4.28,0.00,80.00,3.00
141614,359.31,-1.27,-1.89,0.69,1.02,2.34,1.37,2.28,4.22,0.00,80.00,3.00
141647,359.29,-1.26,-1.88,0.66,1.02,2.28,1.37,2.28,4.17,0.00,80.00,3.00
141676,359.32,-1.27,-1.88,0.63,0.98,2.22,1.30,2.25,4.10,0.00,80.00,3.00
141705,359.27,-1.26,-1.88,0.57,0.95,2.27,1.30,2.21,4.15,0.00,80.00,3.00
141734,359.31,-1.26,-1.88,0.59,0.95,2.30,1.28,2.22,4.18,0.00,80.00,3.00
141763,359.27,-1.28,-1.88,0.62,0.95,2.35,1.35,2.23,4.22,0.00,80.00,3.00
141856,359.26,-1.29,-1.89,0.65,0.88,2.41,1.38,2.17,4.30,0.00,80.00,3.00
141990,359.27,-1.29,-1.89,0.62,0.85,2.43,1.36,2.14,4.32,0.00,80.00,3.00
142186,359.28,-1.28,-1.89,0.62,0.82,2.43,1.33,2.11,4.32,0.00,80.00,3.00
142215,359.30,-1.28,-1.88,0.62,0.85,2.41,1.32,2.13,4.29,0.00,80.00,3.00
142244,359.22,-1.29,-1.89,0.58,0.80,2.48,1.36,2.09,4.37,0.00,80.00,3.00
142273,359.24,-1.29,-1.88,0.60,0.80,2.47,1.36,2.09,4.36,0.00,80.00,3.00
142302,359.17,-1.29,-1.88,0.64,0.81,2.39,1.47,2.10,4.27,0.00,80.00,3.00
142332,359.22,-1.29,-1.88,0.77,0.83,2.38,1.55,2.12,4.26,0.00,80.00,3.00
142361,359.23,-1.29,-1.87,0.79,0.84,2.40,1.57,2.13,4.27,0.00,80.00,3.00
142393,359.30,-1.30,-1.88,0.76,0.86,2.28,1.45,2.16,4.16,0.00,80.00,3.00
142422,359.25,-1.30,-1.88,0.61,0.83,2.42,1.36,2.13,4.30,0.00,80.00,3.00
142451,359.20,-1.29,-1.88,0.75,0.97,2.30,1.55,2.26,4.18,0.00,80.00,3.00
142480,359.16,-1.28,-1.88,0.68,0.96,2.31,1.52,2.25,4.19,0.00,80.00,3.00
142509,359.14,-1.27,-1.89,0.64,0.89,2.35,1.50,2.17,4.23,0.00,80.00,3.00
142539,359.17,-1.27,-1.89,0.59,0.95,2.36,1.42,2.22,4.25,0.00,80.00,3.00
142568,359.16,-1.27,-1.89,0.61,0.92,2.38,1.44,2.19,4.27,0.00,80.00,3.00
142600,359.21,-1.27,-1.89,0.71,0.93,2.39,1.51,2.20,4.28,0.00,80.00,3.00
142629,359.21,-1.26,-1.89,0.72,0.93,2.46,1.51,2.19,4.35,0.00,80.00,3.00
142658,359.16,-1.26,-1.89,0.80,0.99,2.42,1.65,2.25,4.31,0.00,80.00,3.00
142687,359.10,-1.26,-1.89,0.76,0.99,2.41,1.66,2.24,4.30,0.00,80.00,3.00
142717,359.06,-1.26,-1.88,0.69,0.93,2.40,1.63,2.19,4.28,0.00,80.00,3.00
142746,359.03,-1.26,-1.88,0.62,0.95,2.35,1.59,2.21,4.24,0.00,80.00,3.00
142775,359.08,-1.26,-1.88,0.58,0.97,2.32,1.50,2.23,4.20,0.00,80.00,3.00
142807,359.06,-1.26,-1.88,0.53,0.96,2.22,1.48,2.22,4.10,0.00,80.00,3.00
142855,358.99,-1.27,-1.88,0.54,0.94,2.21,1.55,2.21,4.10,0.00,80.00,3.00
142884,359.01,-1.27,-1.88,0.59,0.91,2.19,1.58,2.18,4.07,0.00,80.00,3.00
142913,358.95,-1.27,-1.88,0.58,0.94,2.26,1.63,2.21,4.14,0.00,80.00,3.00
142942,358.95,-1.28,-1.89,0.56,0.96,2.29,1.60,2.23,4.17,0.00,80.00,3.00
142971,359.01,-1.27,-1.89,0.66,0.98,2.27,1.64,2.25,4.16,0.00,80.00,3.00
143000,359.02,-1.27,-1.89,0.70,0.95,2.32,1.68,2.22,4.21,0.00,80.00,3.00
143032,359.00,-1.27,-1.88,0.64,0.97,2.33,1.65,2.23,4.21,0.00,80.00,3.00
143061,358.99,-1.27,-1.89,0.68,1.01,2.30,1.69,2.27,4.20,0.00,80.00,3.00
143090,358.93,-1.26,-1.90,0.66,0.97,2.29,1.73,2.23,4.18,0.00,80.00,3.00
143119,358.91,-1.26,-1.90,0.63,0.90,2.39,1.72,2.16,4.29,0.00,80.00,3.00
143149,358.97,-1.26,-1.89,0.66,0.94,2.41,1.69,2.20,4.30,0.00,80.00,3.00
143178,358.97,-1.25,-1.88,0.75,0.96,2.41,1.77,2.22,4.29,0.00,80.00,3.00
143207,359.04,-1.25,-1.88,0.75,0.95,2.41,1.71,2.20,4.29,0.00,80.00,3.00
143239,359.04,-1.25,-1.89,0.84,0.94,2.37,1.80,2.19,4.26,0.00,80.00,3.00
143268,359.07,-1.25,-1.89,0.94,0.96,2.37,1.87,2.20,4.27,0.00,80.00,3.00
143297,359.05,-1.25,-1.89,0.93,0.95,2.36,1.88,2.19,4.25,0.00,80.00,3.00
143326,359.00,-1.25,-1.89,0.87,0.96,2.34,1.87,2.21,4.23,0.00,80.00,3.00
143355,359.01,-1.26,-1.90,0.87,0.95,2.38,1.86,2.21,4.27,0.00,80.00,3.00
143384,359.02,-1.25,-1.90,0.82,1.00,2.39,1.80,2.25,4.29,0.00,80.00,3.00
143414,359.04,-1.26,-1.90,0.80,1.04,2.35,1.77,2.30,4.25,0.00,80.00,3.00
143446,359.03,-1.25,-1.90,0.77,0.98,2.30,1.74,2.24,4.20,0.00,80.00,3.00
143475,359.02,-1.26,-1.90,0.81,0.96,2.24,1.78,2.22,4.14,0.00,80.00,3.00
143504,359.00,-1.25,-1.91,0.77,0.94,2.28,1.76,2.19,4.18,0.00,80.00,3.00
143533,359.09,-1.26,-1.91,0.81,0.91,2.32,1.72,2.17,4.22,0.00,80.00,3.00
143562,359.15,-1.25,-1.91,0.88,0.86,2.31,1.72,2.11,4.22,0.00,80.00,3.00
143602,359.19,-1.24,-1.91,0.88,0.87,2.35,1.69,2.12,4.26,0.00,80.00,3.00
143631,359.23,-1.23,-1.91,0.88,0.86,2.44,1.65,2.10,4.35,0.00,80.00,3.00
143663,359.24,-1.23,-1.91,0.83,0.85,2.43,1.59,2.08,4.34,0.00,80.00,3.00
143692,359.19,-1.22,-1.91,0.94,0.84,2.48,1.75,2.06,4.38,0.00,80.00,3.00
143722,359.15,-1.22,-1.91,0.94,0.86,2.46,1.78,2.08,4.38,0.00,80.00,3.00
143751,359.19,-1.22,-1.91,0.88,0.90,2.50,1.69,2.12,4.42,0.00,80.00,3.00
143780,359.21,-1.22,-1.92,0.86,0.86,2.44,1.65,2.08,4.36,0.00,80.00,3.00
143809,359.24,-1.21,-1.91,0.86,0.87,2.41,1.61,2.08,4.32,0.00,80.00,3.00
143838,359.26,-1.21,-1.91,0.78,0.89,2.38,1.53,2.10,4.29,0.00,80.00,3.00
143871,359.23,-1.21,-1.91,0.73,0.88,2.33,1.50,2.09,4.24,0.00,80.00,3.00
143900,359.19,-1.21,-1.91,0.71,0.85,2.30,1.53,2.06,4.20,0.00,80.00,3.00
143929,359.24,-1.21,-1.91,0.74,0.89,2.31,1.50,2.10,4.22,0.00,80.00,3.00
143958,359.28,-1.21,-1.91,0.78,0.89,2.24,1.50,2.10,4.15,0.00,80.00,3.00
143987,359.24,-1.22,-1.91,0.77,0.92,2.22,1.53,2.14,4.13,0.00,80.00,3.00
144017,359.21,-1.22,-1.91,0.74,0.93,2.18,1.53,2.15,4.09,0.00,80.00,3.00
144046,359.19,-1.23,-1.90,0.63,0.93,2.13,1.45,2.15,4.03,0.00,80.00,3.00
144078,359.18,-1.23,-1.89,0.60,0.93,2.17,1.42,2.16,4.07,0.00,80.00,3.00
144107,359.15,-1.23,-1.90,0.54,0.86,2.15,1.39,2.08,4.05,0.00,80.00,3.00
144136,359.16,-1.23,-1.89,0.51,0.93,2.17,1.35,2.16,4.07,0.00,80.00,3.00
144165,359.16,-1.22,-1.90,0.63,0.89,2.26,1.47,2.11,4.16,0.00,80.00,3.00
144195,359.23,-1.24,-1.89,0.68,0.90,2.30,1.45,2.14,4.20,0.00,80.00,3.00
144224,359.27,-1.24,-1.89,0.79,0.85,2.33,1.52,2.09,4.23,0.00,80.00,3.00
144253,359.29,-1.24,-1.89,0.84,0.86,2.32,1.55,2.10,4.22,0.00,80.00,3.00
144285,359.27,-1.24,-1.88,0.84,0.89,2.30,1.56,2.13,4.18,0.00,80.00,3.00
144314,359.23,-1.25,-1.88,0.80,0.83,2.37,1.57,2.08,4.25,0.00,80.00,3.00
144354,359.31,-1.25,-1.88,0.78,0.84,2.26,1.48,2.09,4.14,0.00,80.00,3.00
144383,359.26,-1.26,-1.88,0.77,0.85,2.23,1.51,2.11,4.11,0.00,80.00,3.00
144412,359.30,-1.26,-1.88,0.77,0.89,2.22,1.46,2.15,4.10,0.00,80.00,3.00
144441,359.33,-1.25,-1.88,0.82,0.87,2.26,1.49,2.13,4.13,0.00,80.00,3.00
144470,359.38,-1.25,-1.88,0.84,0.88,2.27,1.46,2.13,4.15,0.00,80.00,3.00
